Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
53,53,2004-02-10,@,NJN,L,78,89,,30,79,.380,2,10,.200,28,69,.406,.392,16,23,.696,7,28,35,16,10,6,15,26,32,77,.416,3,11,.273,29,66,.439,.435,22,31,.710,14,40,54,21,9,5,19,18
54,54,2004-02-11,,SAC,L,94,96,,38,80,.475,4,9,.444,34,71,.479,.500,14,21,.667,18,30,48,24,11,3,15,19,37,79,.468,11,25,.440,26,54,.481,.538,11,14,.786,10,23,33,31,9,2,15,22
55,55,2004-02-17,@,NYK,L,88,92,,33,92,.359,6,13,.462,27,79,.342,.391,16,19,.842,18,27,45,14,11,5,10,21,36,83,.434,3,10,.300,33,73,.452,.452,17,17,1.000,17,32,49,21,5,6,19,18
56,56,2004-02-18,,MIL,W,102,98,,37,87,.425,5,16,.313,32,71,.451,.454,23,40,.575,14,32,46,22,11,14,10,29,31,88,.352,6,14,.429,25,74,.338,.386,30,39,.769,24,38,62,19,4,7,20,34
57,57,2004-02-20,,MIN,L,87,88,,33,77,.429,4,12,.333,29,65,.446,.455,17,25,.680,15,36,51,20,4,5,16,22,34,77,.442,4,10,.400,30,67,.448,.468,16,25,.640,8,29,37,21,11,7,10,22
58,58,2004-02-22,,ORL,L,86,87,,32,77,.416,5,14,.357,27,63,.429,.448,17,26,.654,15,31,46,24,5,8,12,22,28,67,.418,3,15,.200,25,52,.481,.440,28,32,.875,6,33,39,17,6,2,16,25
59,59,2004-02-23,@,PHI,W,76,66,,26,63,.413,2,7,.286,24,56,.429,.429,22,28,.786,8,36,44,12,10,14,22,17,25,83,.301,1,7,.143,24,76,.316,.307,15,23,.652,15,30,45,16,8,2,16,20
60,60,2004-02-25,@,CHI,W,107,88,,35,73,.479,4,6,.667,31,67,.463,.507,33,44,.750,14,25,39,25,9,8,15,25,32,77,.416,1,8,.125,31,69,.449,.422,23,30,.767,10,26,36,24,3,3,18,34
61,61,2004-02-27,,ATL,W,105,83,,38,74,.514,5,10,.500,33,64,.516,.547,24,37,.649,11,36,47,31,9,11,15,19,29,84,.345,9,22,.409,20,62,.323,.399,16,26,.615,17,29,46,17,11,7,15,25
62,62,2004-02-29,@,LAC,W,100,88,,33,68,.485,4,14,.286,29,54,.537,.515,30,39,.769,8,33,41,23,7,7,12,15,35,82,.427,2,12,.167,33,70,.471,.439,16,23,.696,13,26,39,24,8,3,15,27
63,63,2004-03-01,@,UTA,L,86,94,,26,70,.371,3,15,.200,23,55,.418,.393,31,38,.816,11,29,40,13,7,10,15,22,34,76,.447,6,11,.545,28,65,.431,.487,20,22,.909,10,29,39,22,10,8,15,29
64,64,2004-03-04,@,POR,W,83,68,,34,77,.442,5,20,.250,29,57,.509,.474,10,15,.667,16,35,51,22,8,9,14,17,25,73,.342,7,16,.438,18,57,.316,.390,11,14,.786,11,24,35,13,7,2,15,19
65,65,2004-03-06,@,DEN,W,97,66,,40,83,.482,4,15,.267,36,68,.529,.506,13,17,.765,22,34,56,33,10,8,18,17,26,81,.321,3,11,.273,23,70,.329,.340,11,15,.733,16,21,37,17,11,4,18,15
66,66,2004-03-07,@,SEA,W,86,65,,33,73,.452,7,24,.292,26,49,.531,.500,13,14,.929,11,23,34,22,10,3,12,18,23,59,.390,6,19,.316,17,40,.425,.441,13,18,.722,9,24,33,11,9,4,20,14
67,67,2004-03-10,,CHI,W,98,65,,41,75,.547,5,13,.385,36,62,.581,.580,11,14,.786,6,37,43,26,12,9,22,16,25,81,.309,5,12,.417,20,69,.290,.340,10,17,.588,14,26,40,14,15,5,20,15
68,68,2004-03-14,,PHI,W,85,69,,32,64,.500,6,15,.400,26,49,.531,.547,15,24,.625,5,25,30,23,8,10,16,19,25,64,.391,2,7,.286,23,57,.404,.406,17,23,.739,7,30,37,17,8,3,22,21
69,69,2004-03-18,@,NJN,W,89,71,,33,73,.452,6,9,.667,27,64,.422,.493,17,20,.850,15,32,47,22,10,4,18,24,24,68,.353,3,13,.231,21,55,.382,.375,20,33,.606,16,21,37,12,9,7,17,23
70,70,2004-03-19,,DEN,W,94,75,,40,75,.533,2,9,.222,38,66,.576,.547,12,20,.600,7,29,36,30,10,8,15,12,33,81,.407,1,10,.100,32,71,.451,.414,8,13,.615,13,26,39,12,9,5,22,18
71,71,2004-03-21,@,CLE,W,96,76,,36,79,.456,4,15,.267,32,64,.500,.481,20,22,.909,8,30,38,25,9,5,7,24,29,76,.382,3,13,.231,26,63,.413,.401,15,20,.750,12,33,45,23,3,7,14,20
72,72,2004-03-23,@,NOH,L,81,82,,31,74,.419,5,17,.294,26,57,.456,.453,14,19,.737,8,31,39,19,9,8,16,20,31,71,.437,9,22,.409,22,49,.449,.500,11,17,.647,9,34,43,22,10,5,21,19
73,73,2004-03-25,@,SAS,L,75,84,,33,73,.452,3,10,.300,30,63,.476,.473,6,13,.462,7,24,31,24,11,4,17,23,29,74,.392,4,15,.267,25,59,.424,.419,22,29,.759,14,29,43,18,7,7,15,15
74,74,2004-03-27,,NYK,W,100,85,,38,82,.463,3,9,.333,35,73,.479,.482,21,26,.808,12,31,43,28,9,8,9,22,29,75,.387,4,14,.286,25,61,.410,.413,23,31,.742,16,26,42,16,4,7,17,27
75,75,2004-03-31,,LAC,W,108,99,,37,77,.481,7,18,.389,30,59,.508,.526,27,39,.692,10,24,34,29,18,6,10,22,39,76,.513,1,5,.200,38,71,.535,.520,20,22,.909,9,31,40,23,6,2,22,29
76,76,2004-04-02,,MIA,W,92,84,,32,80,.400,7,14,.500,25,66,.379,.444,21,26,.808,9,32,41,20,5,11,11,23,32,82,.390,8,24,.333,24,58,.414,.439,12,18,.667,11,34,45,19,6,6,13,27
77,77,2004-04-04,,IND,W,79,61,,27,70,.386,4,11,.364,23,59,.390,.414,21,30,.700,6,34,40,18,7,9,11,21,23,71,.324,3,17,.176,20,54,.370,.345,12,20,.600,12,29,41,12,6,3,21,21
78,78,2004-04-06,,ORL,W,102,86,,42,82,.512,6,13,.462,36,69,.522,.549,12,19,.632,11,30,41,33,10,11,15,19,32,81,.395,7,17,.412,25,64,.391,.438,15,22,.682,15,26,41,13,8,3,21,20
79,79,2004-04-09,,TOR,W,74,66,,26,77,.338,3,13,.231,23,64,.359,.357,19,31,.613,17,38,55,19,6,3,19,15,24,71,.338,3,16,.188,21,55,.382,.359,15,19,.789,9,32,41,13,12,2,19,26
80,80,2004-04-10,@,ORL,W,101,89,,43,88,.489,6,16,.375,37,72,.514,.523,9,15,.600,11,23,34,34,12,6,7,14,39,78,.500,3,10,.300,36,68,.529,.519,8,13,.615,10,26,36,18,3,6,17,17
81,81,2004-04-12,,WAS,W,101,79,,39,75,.520,8,15,.533,31,60,.517,.573,15,16,.938,11,31,42,29,11,6,27,17,29,77,.377,6,20,.300,23,57,.404,.416,15,19,.789,8,20,28,21,14,6,26,19
82,82,2004-04-13,@,TOR,L,78,87,,29,75,.387,1,8,.125,28,67,.418,.393,19,25,.760,9,30,39,19,10,2,12,19,31,70,.443,7,19,.368,24,51,.471,.493,18,21,.857,6,36,42,17,10,2,18,20
,,,,,54-28,7388,6909,,2747,6314,.435,333,968,.344,2414,5346,.452,.461,1561,2074,.753,1014,2492,3506,1702,659,570,1241,1664,2633,6378,.413,356,1180,.302,2277,5198,.438,.441,1287,1730,.744,980,2353,3333,1561,649,410,1310,1877
